Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR,Strain,Reporter,TimePoint,TeckRep
ID1178705,1178705,0,13.836,105.088,321.312,0,0,0,3,1,-10921639,31.546,0,0,255,3060,84.395,2.83,1.0,0.374,pilTU-fliC-,PaQa,1,1
ID1178813,1178813,0,12.007,105.301,321.425,0,1,1,3,1,-10921639,26.289,0,0,255,2550,77.943,1.987,1.0,0.337,pilTU-fliC-,PaQa,1,1
ID1178846,1178846,0,12.007,105.299,321.425,0,2,2,3,1,-10921639,26.289,0,0,255,2550,77.943,1.987,1.0,0.337,pilTU-fliC-,PaQa,1,1
ID1178457,1178457,0,12.007,105.299,321.425,0,3,3,3,1,-10921639,26.289,0,0,255,2550,77.943,1.987,1.0,0.337,pilTU-fliC-,PaQa,1,1
ID1178632,1178632,0,12.007,105.299,321.425,0,4,4,3,1,-10921639,26.289,0,0,255,2550,77.943,1.987,1.0,0.337,pilTU-fliC-,PaQa,1,1
ID1178601,1178601,0,12.007,105.299,321.425,0,5,5,3,1,-10921639,26.289,0,0,255,2550,77.943,1.987,1.0,0.337,pilTU-fliC-,PaQa,1,1
ID1178489,1178489,0,12.007,105.299,321.425,0,6,6,3,1,-10921639,26.289,0,0,255,2550,77.943,1.987,1.0,0.337,pilTU-fliC-,PaQa,1,1
ID1178673,1178673,0,12.007,105.299,321.425,0,7,7,3,1,-10921639,26.289,0,0,255,2550,77.943,1.987,1.0,0.337,pilTU-fliC-,PaQa,1,1
ID1178782,1178782,0,12.007,105.299,321.425,0,8,8,3,1,-10921639,26.289,0,0,255,2550,77.943,1.987,1.0,0.337,pilTU-fliC-,PaQa,1,1
ID1178526,1178526,0,12.007,105.299,321.425,0,9,9,3,1,-10921639,26.289,0,0,255,2550,77.943,1.987,1.0,0.337,pilTU-fliC-,PaQa,1,1
ID1178564,1178564,0,12.007,105.299,321.425,0,10,10,3,1,-10921639,26.289,0,0,255,2550,77.943,1.987,1.0,0.337,pilTU-fliC-,PaQa,1,1
ID1178744,1178744,0,12.007,105.299,321.425,0,11,11,3,1,-10921639,26.289,0,0,255,2550,77.943,1.987,1.0,0.337,pilTU-fliC-,PaQa,1,1
ID1178924,1178924,0,12.007,105.299,321.425,0,12,12,3,1,-10921639,26.289,0,0,255,2550,77.943,1.987,1.0,0.337,pilTU-fliC-,PaQa,1,1
ID1178886,1178886,0,12.007,105.299,321.425,0,13,13,3,1,-10921639,26.289,0,0,255,2550,77.943,1.987,1.0,0.337,pilTU-fliC-,PaQa,1,1
ID1178999,1178999,0,12.007,105.299,321.425,0,14,14,3,1,-10921639,26.289,0,0,255,2550,77.943,1.987,1.0,0.337,pilTU-fliC-,PaQa,1,1
ID1178961,1178961,0,12.007,105.299,321.425,0,15,15,3,1,-10921639,26.289,0,0,255,2550,77.943,1.987,1.0,0.337,pilTU-fliC-,PaQa,1,1
ID1179178,1179178,0,12.007,105.299,321.425,0,16,16,3,1,-10921639,26.289,0,0,255,2550,77.943,1.987,1.0,0.337,pilTU-fliC-,PaQa,1,1
ID1179070,1179070,0,12.007,105.301,321.425,0,17,17,3,1,-10921639,26.289,0,0,255,2550,77.943,1.987,1.0,0.337,pilTU-fliC-,PaQa,1,1
ID1179102,1179102,0,12.007,105.299,321.425,0,18,18,3,1,-10921639,26.289,0,0,255,2550,77.943,1.987,1.0,0.337,pilTU-fliC-,PaQa,1,1
ID1179138,1179138,0,12.007,105.299,321.425,0,19,19,3,1,-10921639,26.289,0,0,255,2550,77.943,1.987,1.0,0.337,pilTU-fliC-,PaQa,1,1
