Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR,Strain,Reporter,TimePoint,TeckRep
ID1091728,1091728,0,18.074,253.601,117.981,0,0,0,3,1,-10921639,49.948,0,0,255,4845,101.729,2.904,1.0,0.491,pilTU-fliC-,PaQa,0,1
ID1091588,1091588,0,16.333,253.276,118.058,0,1,1,3,1,-10921639,42.062,0,0,255,4080,95.131,2.8760000000000003,1.0,0.442,pilTU-fliC-,PaQa,0,1
ID1091971,1091971,0,16.333,253.724,117.892,0,2,2,3,1,-10921639,42.062,0,0,255,4080,95.131,2.8760000000000003,1.0,0.442,pilTU-fliC-,PaQa,0,1
ID1091540,1091540,0,17.274,253.816,117.914,0,3,3,3,1,-10921639,44.691,0,0,255,4335,97.451,2.905,1.0,0.459,pilTU-fliC-,PaQa,0,1
ID1091883,1091883,0,16.094,253.824,117.976,0,4,4,3,1,-10921639,42.062,0,0,255,4080,95.131,2.8760000000000003,1.0,0.442,pilTU-fliC-,PaQa,0,1
ID1091689,1091689,0,16.094,253.824,117.976,0,5,5,3,1,-10921639,42.062,0,0,255,4080,95.131,2.8760000000000003,1.0,0.442,pilTU-fliC-,PaQa,0,1
ID1091834,1091834,0,18.537,253.343,117.879,0,6,6,3,1,-10921639,49.948,0,0,255,4845,101.729,2.923,1.0,0.491,pilTU-fliC-,PaQa,0,1
ID1091729,1091729,1,16.167,216.936,125.526,0,0,0,3,1,-10921639,47.32,0,0,255,4590,99.648,4.197,1.0,0.475,pilTU-fliC-,PaQa,0,1
ID1091589,1091589,1,17.084,217.038,125.33,0,1,1,3,1,-10921639,52.577,0,0,255,5100,103.7,4.235,1.0,0.507,pilTU-fliC-,PaQa,0,1
ID1091972,1091972,1,17.95,217.133,125.248,0,2,2,3,1,-10921639,55.206,0,0,255,5355,105.569,4.235,1.0,0.523,pilTU-fliC-,PaQa,0,1
ID1091541,1091541,1,17.084,217.038,125.33,0,3,3,3,1,-10921639,52.577,0,0,255,5100,103.7,4.235,1.0,0.507,pilTU-fliC-,PaQa,0,1
ID1091884,1091884,1,17.409000000000002,216.988,125.263,0,4,4,3,1,-10921639,52.577,0,0,255,5100,103.7,2.873,1.0,0.507,pilTU-fliC-,PaQa,0,1
ID1091690,1091690,1,17.95,217.133,125.248,0,5,5,3,1,-10921639,55.206,0,0,255,5355,105.569,4.235,1.0,0.523,pilTU-fliC-,PaQa,0,1
ID1091835,1091835,1,17.95,217.133,125.248,0,6,6,3,1,-10921639,55.206,0,0,255,5355,105.569,4.235,1.0,0.523,pilTU-fliC-,PaQa,0,1
ID1091929,1091929,1,17.409000000000002,216.988,125.263,0,7,7,3,1,-10921639,52.577,0,0,255,5100,103.7,2.873,1.0,0.507,pilTU-fliC-,PaQa,0,1
ID1091641,1091641,1,17.409000000000002,216.988,125.263,0,8,8,3,1,-10921639,52.577,0,0,255,5100,103.7,2.873,1.0,0.507,pilTU-fliC-,PaQa,0,1
ID1092020,1092020,1,17.084,217.038,125.33,0,9,9,3,1,-10921639,52.577,0,0,255,5100,103.7,4.235,1.0,0.507,pilTU-fliC-,PaQa,0,1
ID1091786,1091786,1,17.409000000000002,216.988,125.263,0,10,10,3,1,-10921639,52.577,0,0,255,5100,103.7,2.873,1.0,0.507,pilTU-fliC-,PaQa,0,1
ID1091492,1091492,1,17.409000000000002,216.988,125.263,0,11,11,3,1,-10921639,52.577,0,0,255,5100,103.7,2.873,1.0,0.507,pilTU-fliC-,PaQa,0,1
ID1092067,1092067,1,17.95,217.133,125.248,0,12,12,3,1,-10921639,55.206,0,0,255,5355,105.569,4.235,1.0,0.523,pilTU-fliC-,PaQa,0,1
ID1092115,1092115,1,17.409000000000002,216.988,125.263,0,13,13,3,1,-10921639,52.577,0,0,255,5100,103.7,2.873,1.0,0.507,pilTU-fliC-,PaQa,0,1
ID1092163,1092163,1,17.95,217.133,125.248,0,14,14,3,1,-10921639,55.206,0,0,255,5355,105.569,4.235,1.0,0.523,pilTU-fliC-,PaQa,0,1
ID1092212,1092212,1,17.084,217.192,125.398,0,15,15,3,1,-10921639,52.577,0,0,255,5100,103.7,4.235,1.0,0.507,pilTU-fliC-,PaQa,0,1
ID1092316,1092316,1,17.084,217.192,125.398,0,16,16,3,1,-10921639,52.577,0,0,255,5100,103.7,4.235,1.0,0.507,pilTU-fliC-,PaQa,0,1
ID1092267,1092267,1,17.084,217.192,125.398,0,17,17,3,1,-10921639,52.577,0,0,255,5100,103.7,4.235,1.0,0.507,pilTU-fliC-,PaQa,0,1
ID1092413,1092413,1,17.084,217.192,125.398,0,18,18,3,1,-10921639,52.577,0,0,255,5100,103.7,4.235,1.0,0.507,pilTU-fliC-,PaQa,0,1
ID1092365,1092365,1,17.084,217.192,125.398,0,19,19,3,1,-10921639,52.577,0,0,255,5100,103.7,4.235,1.0,0.507,pilTU-fliC-,PaQa,0,1
ID1092466,1092466,1,16.167,216.936,125.526,0,20,20,3,1,-10921639,47.32,0,0,255,4590,99.648,4.197,1.0,0.475,pilTU-fliC-,PaQa,0,1
ID1092516,1092516,1,17.084,217.192,125.398,0,21,21,3,1,-10921639,52.577,0,0,255,5100,103.7,4.235,1.0,0.507,pilTU-fliC-,PaQa,0,1
ID1092565,1092565,1,17.084,217.192,125.398,0,22,22,3,1,-10921639,52.577,0,0,255,5100,103.7,4.235,1.0,0.507,pilTU-fliC-,PaQa,0,1
ID1092620,1092620,1,17.084,217.192,125.398,0,23,23,3,1,-10921639,52.577,0,0,255,5100,103.7,4.235,1.0,0.507,pilTU-fliC-,PaQa,0,1
ID1092719,1092719,1,17.084,217.192,125.398,0,24,24,3,1,-10921639,52.577,0,0,255,5100,103.7,4.235,1.0,0.507,pilTU-fliC-,PaQa,0,1
ID1092671,1092671,1,15.904000000000002,217.121,125.357,0,25,25,3,1,-10921639,49.948,0,0,255,4845,101.729,4.235,1.0,0.491,pilTU-fliC-,PaQa,0,1
ID1092922,1092922,1,15.904000000000002,217.121,125.357,0,26,26,3,1,-10921639,49.948,0,0,255,4845,101.729,4.235,1.0,0.491,pilTU-fliC-,PaQa,0,1
ID1092766,1092766,1,15.904000000000002,217.121,125.357,0,27,27,3,1,-10921639,49.948,0,0,255,4845,101.729,4.235,1.0,0.491,pilTU-fliC-,PaQa,0,1
ID1092872,1092872,1,17.084,217.192,125.398,0,28,28,3,1,-10921639,52.577,0,0,255,5100,103.7,4.235,1.0,0.507,pilTU-fliC-,PaQa,0,1
ID1093023,1093023,1,15.904000000000002,217.121,125.357,0,29,29,3,1,-10921639,49.948,0,0,255,4845,101.729,4.235,1.0,0.491,pilTU-fliC-,PaQa,0,1
ID1092970,1092970,1,15.904000000000002,217.121,125.357,0,30,30,3,1,-10921639,49.948,0,0,255,4845,101.729,4.235,1.0,0.491,pilTU-fliC-,PaQa,0,1
ID1092820,1092820,1,17.084,217.038,125.33,0,31,31,3,1,-10921639,52.577,0,0,255,5100,103.7,4.235,1.0,0.507,pilTU-fliC-,PaQa,0,1
ID1093074,1093074,1,16.167,216.936,125.526,0,32,32,3,1,-10921639,47.32,0,0,255,4590,99.648,4.197,1.0,0.475,pilTU-fliC-,PaQa,0,1
ID1093132,1093132,1,15.904000000000002,217.121,125.357,0,33,33,3,1,-10921639,49.948,0,0,255,4845,101.729,4.235,1.0,0.491,pilTU-fliC-,PaQa,0,1
ID1093190,1093190,1,17.084,217.038,125.33,0,34,34,3,1,-10921639,52.577,0,0,255,5100,103.7,4.235,1.0,0.507,pilTU-fliC-,PaQa,0,1
ID1093241,1093241,1,17.084,217.192,125.398,0,35,35,3,1,-10921639,52.577,0,0,255,5100,103.7,4.235,1.0,0.507,pilTU-fliC-,PaQa,0,1
